,saleprice,sqfttotliving,yrbuilt,yrrenovated,bedrooms,zipcode,sqfttotbasement,sqftfinbasement,sqftopenporch,sqftenclosedporch,sqftdeck,heatsystem,bathhalfcount,bath3qtrcount,bathfullcount,condition,sqftgarageattached,bldggrade,finbasementgrade,inadequateparking,township,trafficnoise
4062,525000,1320,1968,0,3,98034,0,0,0,0,0,5,0,0,1,4,0,7,0,2,26,0
4064,650000,2290,1993,0,4,98014,0,0,50,0,0,5,1,0,2,3,620,8,0,0,25,0
4065,387000,1140,1948,0,3,98178,300,0,0,0,0,5,0,0,1,4,0,7,0,0,23,0
4066,563000,1270,2003,0,3,98103,420,190,0,0,40,6,0,0,2,3,0,8,8,2,26,0
4067,1470000,2600,1989,0,3,98052,970,770,0,0,600,5,1,0,2,3,340,10,9,0,25,0
4068,480000,480,1947,0,1,98168,0,0,0,0,0,4,0,0,1,3,0,5,0,2,23,0
4069,395000,1890,1978,0,3,98038,790,430,0,0,160,4,1,1,1,5,170,7,7,2,22,1
4070,830000,1990,1993,0,3,98029,0,0,0,0,0,5,1,0,2,3,510,8,0,2,24,0
4071,785000,2020,1950,0,4,98146,0,0,40,0,0,5,0,0,1,3,430,7,0,0,23,0
4072,1045000,2560,1953,1995,4,98177,1290,620,100,0,0,5,0,1,3,3,0,8,7,2,26,0
4073,695000,1470,1971,0,3,98011,990,440,0,0,80,5,0,2,1,4,0,7,7,2,26,0
4074,728000,1680,1929,0,3,98126,900,150,0,0,0,5,0,1,1,3,0,7,7,0,24,0
4075,449000,1980,1959,0,3,98056,860,860,0,0,260,5,1,0,1,5,0,7,6,0,23,0
4076,700000,1020,1940,0,3,98117,880,140,0,0,0,5,0,0,1,3,0,7,6,2,25,0
4077,430000,1670,1987,0,3,98023,0,0,0,0,130,5,1,0,2,5,420,8,0,2,21,0
4078,176000,1350,1935,1977,4,98188,0,0,0,0,120,5,0,0,2,3,0,6,0,2,23,1
4079,283000,1300,1962,0,3,98001,0,0,0,0,750,5,0,0,1,3,0,7,0,2,21,1
4080,901000,1480,1977,0,3,98033,0,0,0,0,200,5,0,1,1,3,480,8,0,2,25,0
4081,525000,1760,1952,0,3,98034,880,880,40,220,80,6,0,1,1,4,0,6,5,2,26,2
4082,592000,1200,1950,0,3,98178,0,0,0,0,0,7,0,0,2,5,0,7,0,2,23,1
4083,970000,2280,1931,0,4,98105,950,950,0,0,380,5,0,1,1,4,340,8,7,2,25,0
4084,1212000,2620,1964,0,4,98007,1310,1310,120,0,230,5,0,1,2,5,0,9,8,0,25,0
4085,720000,1200,1960,0,3,98007,0,0,0,0,120,5,1,0,1,5,340,7,0,2,24,1
4086,1155000,3220,1999,0,4,98075,0,0,240,0,150,5,1,0,2,3,810,10,0,2,24,0
4087,446500,1660,1967,0,3,98038,970,600,0,0,60,5,0,0,2,3,0,7,6,0,22,0
4088,420000,1300,1957,0,3,98146,0,0,0,0,0,5,0,0,1,3,0,7,0,2,23,0
4089,1000000,1680,1975,0,3,98005,1050,500,0,0,0,5,1,1,1,4,0,7,6,2,25,0
4090,990000,2430,1993,0,4,98027,0,0,40,0,140,5,1,0,2,3,620,9,0,0,24,0
4091,420000,1530,1980,0,3,98014,0,0,0,0,0,4,0,0,1,3,0,7,0,2,25,0
4092,715000,1410,2005,0,3,98199,400,100,0,0,100,3,1,1,1,3,0,8,8,2,25,0
4093,1315000,3030,1966,0,4,98040,1510,1510,50,0,220,7,0,2,1,5,480,9,8,2,24,0
4094,439950,1680,1982,0,4,98038,960,600,0,0,60,5,0,0,3,5,160,7,7,0,22,0
4095,495000,3200,2003,0,5,98042,0,0,160,0,0,5,1,0,3,3,510,8,0,2,22,0
4096,680000,2080,1967,0,4,98006,1330,660,0,0,140,5,1,1,1,4,0,8,6,2,24,0
4097,325000,1910,1963,0,4,98092,1010,880,100,0,60,5,0,0,2,3,290,7,7,2,21,0
4098,500000,2100,1988,0,3,98042,0,0,60,0,0,5,1,1,1,4,510,8,0,0,22,0
4099,1050000,2450,1968,0,5,98052,1210,1110,110,0,160,5,0,1,2,5,460,8,7,0,25,0
4100,400000,1470,1989,0,3,98042,0,0,0,0,300,5,0,0,2,4,420,7,0,2,22,0
4101,813500,3160,1991,0,4,98027,540,540,310,0,620,5,1,0,2,3,550,9,8,0,23,0
4102,800000,3318,2015,0,4,98166,1314,650,210,0,0,5,0,2,2,3,529,8,8,0,23,0
4103,925000,800,1950,0,2,98033,0,0,0,0,130,1,0,0,1,3,0,6,0,2,25,0
4104,463500,1360,1931,0,3,98038,1360,0,240,0,0,1,0,0,1,4,0,7,0,0,22,3
4105,430700,1750,1969,0,3,98058,700,340,80,0,0,5,1,1,1,3,120,7,7,0,23,0
4106,352500,1190,1968,0,3,98042,0,0,100,0,0,5,0,0,1,4,440,7,0,2,22,0
4107,1375000,2350,1930,0,4,98105,920,600,0,0,500,5,1,1,2,3,0,9,7,0,25,0
4108,449950,1890,1978,0,3,98030,1100,610,0,0,80,5,0,1,1,4,240,8,7,0,22,0
4109,861000,1120,1942,0,2,98199,880,240,0,0,250,5,0,0,1,3,0,7,6,2,25,0
4110,353000,1420,1943,0,3,98178,710,710,0,0,100,5,0,1,1,4,0,6,5,0,23,0
4111,540000,1470,2006,0,3,98117,530,330,0,0,40,3,1,0,2,3,0,8,8,2,26,2
4112,1050000,1820,2002,0,3,98109,650,420,0,0,390,5,1,1,1,3,0,9,9,2,25,0
4113,345000,1070,1988,0,3,98047,0,0,100,0,80,5,0,1,1,4,480,7,0,2,21,0
4114,520000,2760,1923,0,5,98126,990,990,210,0,230,5,0,1,1,3,0,7,6,0,24,2
4115,680000,2030,1998,0,5,98108,1220,780,0,0,100,5,0,0,3,3,0,7,7,2,24,0
4116,765000,2640,1995,0,4,98019,0,0,50,0,0,5,1,0,2,3,620,8,0,0,26,0
4117,376000,1270,1944,0,4,98168,0,0,0,0,260,5,0,0,1,4,0,6,0,2,23,0
4118,1100000,3540,2005,0,4,98075,0,0,210,0,0,5,1,0,2,3,680,9,0,2,24,0
4119,442000,2030,1979,0,3,98031,1220,640,50,0,120,5,0,2,1,3,0,7,7,2,22,0
4120,397000,2020,1994,0,3,98092,0,0,50,0,0,5,1,0,2,3,620,8,0,2,21,0
4121,800000,1500,1981,0,3,98027,0,0,0,0,470,5,1,0,1,3,0,7,0,2,23,0
4122,765000,2160,1985,0,4,98074,1180,900,0,0,330,5,0,2,1,4,180,8,7,0,25,0
4123,750000,1240,1947,0,3,98144,0,0,0,0,360,5,0,0,1,4,0,6,0,2,24,0
4124,378000,1590,1982,0,3,98042,420,420,0,0,0,5,0,1,1,3,0,7,6,2,22,0
4125,944000,2480,2005,0,3,98052,970,470,150,0,60,5,1,0,2,3,0,8,7,2,25,1
4126,422000,1710,1944,0,2,98166,0,0,0,0,190,5,1,0,1,4,0,6,0,2,23,1
4127,550000,990,1968,0,3,98072,0,0,0,0,0,4,0,0,1,5,530,7,0,2,26,0
4128,1003000,2640,1993,0,4,98074,0,0,0,0,200,5,1,0,2,3,420,8,0,0,25,0
4129,368000,1180,1920,0,3,98106,360,0,100,0,0,5,0,0,1,3,0,6,0,0,24,0
4130,965000,3750,1954,1989,4,98028,1810,1100,260,0,530,7,1,3,1,3,570,9,9,0,26,0
4131,1050000,2040,1941,0,3,98105,1380,400,0,0,370,5,0,1,1,3,240,8,5,0,25,0
4132,525000,1600,1908,0,3,98011,0,0,50,80,0,5,0,0,1,3,0,6,0,2,26,0
4133,715000,2240,2003,0,4,98059,0,0,50,0,70,7,1,0,2,3,710,8,0,0,23,0
4134,440000,1120,1984,0,3,98045,0,0,0,0,0,4,0,0,1,4,330,6,0,2,23,0
4136,1780000,4490,2007,0,5,98199,0,0,90,0,0,5,1,0,3,3,550,11,0,0,25,2
4137,500000,1380,1953,0,3,98166,0,0,250,0,0,7,0,0,1,5,0,7,0,0,23,0
4138,899990,2920,2000,0,4,98065,0,0,380,0,0,5,1,1,2,3,510,9,0,2,24,0
4139,495000,1180,1990,0,2,98070,0,0,42,0,414,5,0,1,1,3,0,6,0,2,23,0
4140,1030000,3150,2003,0,4,98075,0,0,170,0,550,5,1,0,2,3,630,8,0,2,24,0
4141,900000,1910,1918,2017,3,98112,580,580,70,0,110,5,1,0,2,3,0,7,6,0,25,0
4142,889000,2700,1948,1983,3,98010,590,590,0,0,380,5,0,2,1,4,0,7,6,0,21,0
4143,1480000,3733,1998,0,4,98074,0,0,0,0,230,5,0,1,3,3,798,11,0,0,25,0
4144,950000,2600,1911,0,5,98103,1580,100,0,0,0,5,1,1,1,3,0,7,7,2,26,0
4145,850000,3500,1980,0,4,98027,1750,1750,0,0,600,7,0,1,2,4,600,9,8,2,23,0
4146,584950,2140,1999,0,4,98092,0,0,0,0,180,5,1,0,2,3,660,8,0,0,21,0
4148,589450,1700,1956,0,2,98007,620,0,0,0,0,5,0,0,1,3,0,7,0,2,24,1
4149,485000,1190,1952,2015,3,98178,0,0,0,0,0,5,0,1,1,3,0,7,0,0,23,0
4150,820000,2840,1960,0,5,98155,1720,1720,0,0,380,5,0,1,2,3,0,7,7,0,26,0
4151,500000,950,1951,0,3,98125,0,0,0,0,0,5,0,0,1,3,0,6,0,2,26,1
4152,375000,1530,1959,0,4,98032,0,0,50,0,0,5,1,0,1,3,300,7,0,0,22,0
4153,935000,3260,2007,0,4,98065,0,0,40,0,240,5,0,1,2,3,560,9,0,0,24,0
4154,1105000,2320,1961,0,4,98008,1150,1150,0,0,500,5,0,2,1,5,460,8,7,0,25,0
4155,390000,1620,1978,0,4,98042,0,0,0,0,0,5,0,0,2,4,520,7,0,2,22,0
4156,895000,1540,1912,0,2,98117,540,270,0,0,110,5,0,0,2,5,0,8,7,2,25,0
4157,342500,970,1947,0,3,98178,750,170,60,0,0,5,0,0,1,3,0,6,5,0,23,0
4158,680000,1830,2003,0,3,98006,1200,630,40,0,0,5,0,2,1,3,0,7,7,0,24,2
4159,1246220,1280,1923,0,3,98103,880,0,0,0,0,5,0,0,1,3,0,7,0,2,25,0
4160,460000,1180,2006,0,2,98133,260,60,0,0,0,1,1,0,1,3,0,7,7,2,26,0
4161,785000,3100,1970,0,6,98177,1860,1240,0,0,320,5,0,1,2,3,620,8,7,0,26,0
4162,2149000,3480,2005,0,4,98040,0,0,200,0,0,5,0,1,3,3,820,10,0,2,24,0
4163,710000,1620,1982,0,3,98033,990,540,0,0,360,5,1,1,1,4,0,7,7,2,26,0
4164,450000,1640,1991,0,3,98038,0,0,0,0,200,5,0,0,2,4,410,7,0,0,22,0
4165,725000,1320,1977,0,4,98022,1320,0,0,0,100,7,0,1,2,4,0,8,0,2,20,0
4166,535000,1570,1952,0,4,98155,0,0,0,0,0,5,0,0,2,5,530,7,0,0,26,0
4167,1310000,3220,1983,1999,3,98053,0,0,0,0,0,5,0,1,2,4,650,10,0,0,25,0
4168,885000,1720,1967,0,4,98052,1170,500,0,0,200,5,1,1,1,3,0,7,7,0,25,0
4169,1300000,1430,1926,0,4,98033,320,0,170,100,500,5,0,0,1,4,0,7,0,2,25,0
4170,505000,2810,1907,0,3,98030,520,520,370,0,0,5,0,0,2,5,0,8,7,0,22,0
4171,644900,1960,2006,0,3,98065,0,0,280,0,260,5,1,0,2,3,400,7,0,0,24,0
4172,349500,1040,1962,2015,3,98042,0,0,0,0,0,1,0,0,2,3,230,7,0,0,21,0
4173,725000,1360,1960,0,3,98033,0,0,290,0,0,5,0,0,1,3,0,7,0,2,26,0
4174,695000,2140,1963,0,3,98027,1330,810,0,0,0,5,0,1,1,4,0,7,6,0,24,0
4175,700000,1180,1916,0,2,98107,880,0,90,0,0,5,0,0,1,3,0,7,0,2,25,0
4176,475000,1150,1923,2005,4,98115,540,540,0,0,160,5,1,0,1,3,0,6,6,0,26,0
4177,2200000,2390,1947,0,2,98039,1290,400,0,0,380,5,0,1,1,3,0,8,7,2,25,0
4178,720800,2610,2003,0,4,98065,0,0,250,0,0,7,1,0,2,3,440,7,0,0,24,0
4179,800000,3380,1960,0,6,98125,1690,1690,0,0,0,4,0,0,3,3,0,7,7,0,26,0
4180,848000,1840,1976,0,4,98052,1050,750,0,0,360,5,0,1,2,5,0,7,6,2,26,0
4181,480000,2720,1990,0,4,98092,0,0,140,0,0,5,0,2,1,4,460,8,0,0,21,0
4182,824500,1660,1940,0,3,98117,830,830,0,0,200,5,0,0,2,5,0,7,7,0,25,0
4183,259000,750,1954,0,2,98001,0,0,60,0,0,4,0,0,1,4,0,6,0,2,21,0
4184,517000,1540,1964,0,3,98133,1010,530,110,0,140,5,1,0,1,4,0,7,6,2,26,2
4185,481580,1460,1911,0,3,98108,730,730,0,250,0,5,0,0,2,4,0,7,6,0,24,0
4186,768000,1910,1977,0,3,98034,0,0,0,0,0,5,1,1,1,5,440,8,0,2,26,0
4187,479000,1680,1991,0,3,98031,0,0,130,0,330,5,1,1,1,3,500,7,0,2,22,0
4188,490000,1520,1989,0,3,98014,920,440,0,0,80,1,0,1,1,3,0,7,7,2,26,0
4189,164000,960,1954,0,3,98056,0,0,0,0,0,5,0,0,2,5,330,6,0,0,23,0
4190,585000,2640,2002,0,3,98058,0,0,100,0,0,5,1,0,2,3,0,8,0,2,23,0
4191,1137500,3280,1998,0,4,98072,0,0,140,0,250,5,1,0,2,3,850,9,0,2,26,0
4192,555000,1610,1939,1987,2,98166,0,0,270,0,0,5,0,0,2,4,0,7,0,2,23,1
4193,855000,3270,1991,0,4,98027,0,0,100,0,0,5,2,0,2,3,900,9,0,0,23,1
4194,705000,1600,1926,0,3,98118,1050,150,70,0,0,5,0,1,1,4,0,7,6,2,24,0
4195,345000,1400,1959,0,4,98002,0,0,150,0,200,5,0,0,1,4,310,6,0,2,21,0
4196,1300000,3160,1939,0,3,98199,1210,910,0,0,190,5,0,2,1,4,380,9,7,2,25,0
4197,749000,1030,1929,0,3,98117,910,120,0,0,0,5,0,1,1,4,0,6,6,2,25,0
4198,315000,1240,1969,0,3,98042,0,0,0,0,0,5,0,1,1,5,440,6,0,2,22,0
4199,438000,1490,1953,0,3,98133,0,0,0,0,60,5,0,0,1,3,0,7,0,0,26,0
4200,582500,2620,1992,0,5,98031,0,0,140,0,0,5,1,0,2,3,1080,8,0,2,22,0
4201,1000000,2510,1978,0,4,98052,1580,910,50,0,150,5,0,1,2,3,0,8,8,0,25,0
4202,605000,2390,1955,0,5,98178,1290,1100,0,0,340,5,1,1,1,3,0,7,7,0,23,0
4203,604000,1210,2006,0,2,98103,0,0,0,0,60,5,0,0,2,3,200,8,0,2,25,1
4204,1888000,3610,1921,0,4,98116,1330,1330,80,40,680,7,0,1,2,4,0,8,7,2,24,1
4205,1580000,2420,1922,0,4,98102,900,900,40,0,260,5,0,2,0,5,0,8,8,0,25,1
4206,615000,1260,1971,0,3,98034,0,0,0,0,0,5,0,1,1,4,440,7,0,2,26,0
4207,350000,860,1943,0,2,98166,0,0,0,0,0,5,0,0,1,3,0,6,0,2,23,1
4208,443000,1900,1986,0,4,98030,700,500,40,0,0,5,1,1,1,4,260,7,7,0,22,0
4209,483000,1600,1978,0,3,98045,0,0,0,0,0,7,0,0,2,4,400,7,0,2,23,0
4210,1256000,2430,1957,0,2,98115,1520,910,50,0,230,5,0,2,1,3,0,8,7,0,25,0
4211,860000,2110,1987,0,3,98074,0,0,50,0,0,5,1,0,2,3,550,10,0,0,25,0
4212,500000,1480,1967,0,3,98059,0,0,80,240,0,5,0,1,1,4,620,7,0,0,23,0
4213,1300000,2710,2003,0,4,98033,0,0,0,0,0,5,1,0,2,3,690,9,0,2,26,0
4214,680000,2030,1964,0,4,98118,1120,720,0,0,200,5,1,1,1,5,0,7,7,2,24,0
4215,485000,3350,1962,0,5,98023,1590,1590,0,0,380,5,0,0,3,5,0,8,8,2,21,0
4216,615000,2160,1989,0,3,98023,0,0,0,0,0,5,1,0,2,4,660,9,0,2,21,0
4217,943300,2070,1947,0,3,98199,860,860,50,0,0,5,0,0,2,4,0,7,6,0,25,1
4218,240000,2140,1959,0,5,98058,0,0,0,0,120,5,0,0,1,2,0,6,0,0,23,0
4219,885000,1810,1960,0,3,98116,1460,350,0,0,0,1,0,2,1,4,580,8,7,2,24,0
4220,650000,1420,1924,0,3,98133,760,250,0,0,0,5,0,1,1,4,0,7,6,0,26,0
4221,655000,2700,1941,0,3,98022,1000,1000,0,0,720,5,0,1,1,5,0,7,6,2,20,0
4222,514900,2260,1987,0,4,98058,0,0,70,0,360,5,1,1,1,4,460,8,0,0,23,2
4223,754000,2150,2005,0,3,98011,1010,130,90,0,0,5,1,0,2,3,0,8,8,2,26,0
4224,699900,2180,1961,0,4,98045,1040,1040,0,0,760,5,0,1,1,4,0,8,7,2,23,0
4225,659000,1420,1959,0,3,98177,0,0,130,0,0,5,0,1,1,4,460,7,0,0,26,0
4226,632000,2070,1977,0,3,98133,960,840,0,0,220,5,0,1,1,4,0,7,7,0,26,1
4227,705000,2420,2004,0,4,98059,0,0,40,0,0,5,1,0,2,3,460,8,0,0,23,0
4228,719000,2150,2006,0,5,98108,670,670,70,0,100,5,1,0,3,3,330,7,7,2,24,0
4229,369950,1300,1997,0,3,98001,0,0,0,0,70,5,0,0,2,3,460,7,0,2,21,0
4230,690000,2950,1952,1999,3,98178,1340,1340,60,0,520,5,0,1,1,3,380,8,6,0,23,0
4231,508000,1160,1965,0,2,98027,0,0,530,0,0,5,0,0,1,4,0,7,0,0,24,2
4232,425000,2010,1996,0,3,98023,0,0,0,0,0,5,1,0,2,3,720,8,0,2,21,0
4233,465000,1700,1996,0,3,98038,0,0,60,0,0,5,1,0,2,3,570,7,0,0,22,0
4234,515000,1030,1950,0,3,98146,920,110,0,0,0,5,0,0,1,3,0,7,6,0,23,0
4235,440000,2280,2003,0,3,98042,0,0,40,0,0,5,0,1,2,3,450,8,0,2,22,0
4236,705000,1890,1926,0,2,98108,1090,700,0,0,0,5,0,0,1,3,0,7,6,2,24,0
4237,1940000,3570,1905,0,4,98119,800,400,130,0,150,5,1,1,1,4,0,9,8,2,25,0
4238,350000,1060,1963,0,3,98031,0,0,0,0,0,5,1,0,1,4,460,7,0,0,22,0
4239,700000,1380,1972,0,3,98034,0,0,100,0,400,5,0,1,1,5,500,7,0,2,26,0
4240,287500,756,1936,0,1,98198,420,0,0,0,632,5,0,0,1,4,0,5,0,0,22,0
4241,400000,1440,1921,2019,3,98119,700,700,210,0,0,6,0,1,1,3,220,8,7,2,25,0
4242,799950,2320,1920,1997,3,98070,0,0,0,180,770,4,0,3,0,3,0,8,0,2,22,0
4243,350000,1570,1962,0,3,98198,1050,520,0,0,110,5,1,0,1,3,0,7,6,0,22,0
4244,800000,1990,1975,0,3,98052,1400,500,0,0,100,5,0,1,1,4,0,8,7,0,25,0
4245,500000,1030,2008,0,2,98103,350,130,0,0,0,5,1,0,1,3,0,8,8,2,26,0
4246,520000,1080,1997,0,2,98103,340,60,100,0,0,5,1,0,1,3,0,8,8,0,26,0
4247,1049000,2970,2001,0,5,98075,0,0,180,0,0,5,0,0,3,3,670,9,0,0,24,0
4248,755000,2480,1998,0,3,98045,0,0,110,0,0,5,1,0,2,4,680,8,0,2,23,0
4249,580000,1810,1939,0,2,98178,910,900,0,0,0,5,1,0,1,3,0,7,7,2,23,0
4250,700000,3400,2000,0,3,98038,1750,1420,0,200,600,5,1,0,2,3,0,9,9,0,23,0
4251,380000,1670,1980,0,3,98030,1070,500,0,0,80,5,0,1,1,4,400,7,7,0,22,0
4252,200000,770,1916,0,2,98055,770,0,70,0,0,5,0,0,1,2,0,6,0,0,23,0
4253,813500,2050,1994,0,3,98029,0,0,80,0,0,5,1,0,2,4,460,8,0,2,24,0
4254,1195000,2000,1958,0,4,98116,1000,1000,0,0,0,5,0,1,1,4,310,7,7,2,24,2
4255,820000,1950,1961,0,3,98008,0,0,0,0,360,5,0,1,1,4,0,7,0,0,25,0
4256,625000,1060,1976,0,3,98028,0,0,0,0,200,5,0,0,2,5,500,7,0,2,26,0
4257,745000,2030,1987,0,3,98014,0,0,0,0,810,5,1,1,1,3,440,7,0,2,25,0
4258,649000,1860,2001,0,3,98125,650,430,0,0,0,1,1,1,2,3,0,8,8,0,26,0
4259,2200000,3770,2018,0,5,98033,0,0,420,0,0,7,1,1,3,3,550,9,0,2,25,1
4260,1181000,2030,1968,0,3,98006,0,0,50,0,190,7,0,1,1,4,480,8,0,0,24,0
4261,375000,1520,1993,0,3,98092,620,360,0,120,144,5,0,1,1,3,140,7,7,0,21,0
4262,460000,1540,1924,0,2,98118,700,600,0,80,0,4,0,0,1,4,0,6,6,2,24,0
4263,1250000,2980,2003,0,3,98115,1300,900,290,0,80,5,1,1,2,3,0,9,8,0,26,0
4264,770000,3417,1987,0,3,98198,1573,1412,42,0,489,5,1,1,1,3,439,10,9,2,22,0
4265,1175000,3070,1913,0,4,98103,1350,1000,130,0,0,5,1,0,2,5,0,8,8,2,25,0
4266,1350000,2360,1983,0,3,98006,840,0,90,0,480,1,0,2,1,3,550,8,0,0,24,0
4267,470000,860,1949,0,2,98133,0,0,0,0,0,4,0,0,1,3,0,6,0,0,26,1
4268,370000,1060,1980,0,3,98023,0,0,60,0,0,5,0,0,2,4,620,7,0,2,21,0
4269,1410000,4280,1986,0,4,98075,0,0,0,0,0,6,1,1,3,4,770,11,0,2,24,0
4270,435000,2620,1968,0,3,98001,680,680,0,0,60,4,0,1,1,3,620,7,7,0,21,0
4271,2110000,4340,2019,0,5,98052,0,0,470,0,0,6,1,1,3,3,630,10,0,0,25,1
4272,572500,2920,1966,0,5,98011,1680,1240,180,0,0,5,1,1,1,3,0,8,7,2,26,0
4273,600000,3350,1968,0,5,98031,0,0,180,0,260,5,1,0,2,3,650,8,0,2,22,0
4274,827000,1490,1960,0,3,98107,0,0,200,0,0,4,0,0,2,3,0,7,0,2,25,0
4275,750000,2020,1967,0,4,98056,0,0,240,0,0,7,1,1,1,5,480,8,0,2,24,0
4276,1434000,3720,2006,0,4,98053,0,0,730,0,90,5,1,1,2,3,790,10,0,2,25,0
4277,425000,1200,1968,0,2,98177,1000,200,0,0,210,5,0,1,1,3,0,7,7,2,26,0
4278,419000,1950,1981,0,3,98092,0,0,270,0,680,5,1,1,1,4,1010,7,0,2,21,0
4279,327000,870,1921,0,3,98106,0,0,50,0,0,4,0,0,1,3,0,6,0,0,24,0
4280,412000,1400,1953,0,3,98178,0,0,40,0,0,5,0,0,1,4,0,6,0,0,23,0
4281,340000,1670,1951,0,3,98146,220,0,40,0,0,4,0,1,1,3,700,6,0,2,23,0
4282,763000,3790,1992,0,4,98042,2040,1600,170,0,640,5,0,1,2,3,1060,8,8,0,21,0
4283,775000,1240,1941,0,2,98105,840,400,0,0,0,5,0,0,1,3,0,7,6,2,25,0
4284,650000,2560,1964,0,5,98125,1280,1280,460,0,200,5,0,0,2,3,140,7,7,0,26,1
4285,420000,1960,1998,0,4,98092,0,0,50,0,0,5,1,0,2,3,510,7,0,0,21,0
4286,760000,2120,1912,0,5,98136,700,500,0,0,0,5,0,0,1,4,0,7,6,0,24,0
4287,700000,1070,1940,0,3,98117,820,250,0,0,280,5,0,0,1,4,0,7,6,0,25,2
4288,830000,2450,1921,0,4,98105,940,940,0,0,250,5,0,0,2,4,0,7,6,2,25,2
4289,246000,1160,1969,0,4,98042,0,0,0,0,0,5,0,0,1,4,440,6,0,2,22,0
4290,850000,2030,1972,0,5,98074,1060,470,0,0,120,5,1,1,1,4,0,9,6,0,25,0
4291,675000,1320,1900,0,3,98122,730,0,60,0,340,5,0,0,1,3,0,7,0,2,25,0
4292,400000,820,1952,0,2,98168,0,0,0,0,0,5,0,0,1,3,0,6,0,0,23,0
4293,535000,770,1909,0,1,98107,0,0,0,0,0,1,0,0,1,3,0,6,0,2,25,0
4294,703000,770,1944,0,2,98117,770,0,0,0,0,5,0,0,1,3,0,7,0,0,25,0
4295,501000,1250,1929,0,4,98117,860,0,0,0,70,5,0,0,1,2,0,7,0,2,25,0
4296,905000,3800,1986,0,5,98077,1560,990,0,0,420,7,1,1,1,3,570,7,6,2,26,1
4297,1425000,2720,1918,0,3,98115,1040,1040,100,0,180,5,0,0,2,5,480,7,6,2,25,1
4298,550000,940,1928,0,3,98136,640,0,0,0,0,5,0,0,1,4,0,7,0,0,24,0
4299,330360,700,1953,0,2,98148,0,0,0,0,0,5,0,0,1,5,0,6,0,2,22,0
4300,930000,2430,1928,0,4,98144,930,700,0,140,0,5,1,0,1,4,0,7,7,2,24,1
4301,589000,1550,2007,0,2,98106,710,0,40,0,0,5,1,1,1,3,0,7,0,0,24,0
4302,440000,2200,1990,0,4,98023,0,0,0,0,0,5,1,0,2,3,480,8,0,2,21,0
4303,270000,1230,1943,0,3,98023,0,0,0,0,170,5,0,0,1,3,0,6,0,2,21,0
4304,349950,1600,1960,0,3,98198,0,0,60,0,140,5,0,1,1,3,300,7,0,0,22,0
4305,1630000,3320,1975,0,5,98006,0,0,250,0,0,5,1,0,2,5,620,9,0,2,24,0
4306,1660000,4380,1989,0,3,98034,0,0,110,0,250,5,0,0,3,4,1350,10,0,2,26,0
4307,1260000,1990,1906,2017,4,98107,980,0,250,0,0,5,1,1,2,3,0,8,0,0,25,0
4308,415000,1340,1978,0,3,98032,520,210,0,0,60,5,1,0,2,4,160,7,7,0,22,0
4309,125000,1144,1951,0,3,98198,0,0,0,0,120,1,0,1,1,5,0,6,0,0,22,0
4310,700000,1980,1910,0,4,98117,790,600,80,0,0,5,1,0,1,3,0,7,7,0,25,0
4311,320000,1080,1953,2006,2,98148,0,0,260,0,0,5,0,1,0,3,350,6,0,2,22,0
4312,801000,1250,1955,0,3,98007,0,0,0,0,80,5,1,0,1,4,260,7,0,0,24,0
4313,415000,1880,1982,0,3,98001,0,0,0,0,60,7,0,0,2,3,480,7,0,2,21,0
4314,960000,2460,1974,0,5,98052,1490,810,0,0,275,5,1,1,1,3,0,8,8,2,25,0
4315,828000,1630,1968,2018,4,98033,0,0,0,0,0,5,0,1,1,3,460,7,0,2,26,0
4316,1370000,1160,1908,0,2,98103,860,0,0,0,100,5,0,0,2,5,0,8,0,2,25,0
4317,754000,1150,1913,0,2,98144,720,0,110,40,0,5,0,0,1,3,0,7,0,2,24,0
4318,925000,3420,1987,0,4,98003,1310,1310,230,0,620,5,1,0,2,4,730,11,10,2,21,0
4319,490000,1820,2002,0,4,98055,0,0,0,0,460,5,1,0,2,3,420,8,0,2,23,0
4320,439950,980,1937,0,4,98117,400,100,0,0,0,5,0,0,1,3,0,6,5,2,26,0
4321,1031000,3550,2005,0,4,98075,0,0,90,0,0,5,0,1,3,3,760,10,0,2,24,0
4322,1200000,2910,2004,0,5,98006,0,0,0,0,300,5,1,0,3,3,650,9,0,0,24,0
4323,2188000,3350,1958,0,4,98177,1880,1400,160,0,460,5,1,0,2,5,530,10,9,2,26,0
4324,1060000,3210,2005,0,4,98075,0,0,0,0,0,5,1,0,2,3,680,10,0,2,24,0
4325,469999,1160,2006,0,2,98133,480,270,0,0,0,5,0,1,1,3,0,7,7,2,26,0
4326,350000,1320,1959,0,3,98032,0,0,0,0,0,5,0,1,1,4,0,7,0,0,22,0
4327,186500,840,1960,0,3,98023,0,0,0,0,0,1,0,0,1,5,0,6,0,2,21,0
4328,292500,820,1961,0,3,98023,0,0,0,0,0,5,0,0,1,3,0,6,0,2,21,0
4329,390000,1430,1957,0,3,98188,0,0,0,0,0,5,0,0,1,3,260,7,0,2,23,0
4330,522900,2130,1991,0,3,98058,0,0,50,0,0,5,1,0,2,3,600,8,0,0,23,0
4331,550000,1340,1918,0,2,98136,590,590,0,20,30,5,0,0,2,3,0,6,6,2,24,2
4332,350000,1680,1993,0,3,98038,0,0,0,0,100,5,1,0,2,3,500,8,0,2,22,0
